rxn_id	kegg_reaction_id	ec_code	substrates	products
MAR04390	R01010	3.1.3.1	C00111;C00001	C00184;C00009
MAR05254	R01315	3.1.1.4	C00001;C00157	C04230;C00080;C00162
MAR07599	R06364	2.7.8.1	C03201;C00570	C04475;C00055;C00080
MAR00448	R00847	2.7.1.30	C00002;C00116	C00008;C00080;C00093
MAR00450	R00847	2.7.1.30	C00002;C00116	C00008;C00080;C00093
MAR00479	R00842	1.1.1.8	C00111;C00080;C00004	C00003;C00093
MAR00481	R00842	1.1.1.8	C00111;C00080;C00004	C00003;C00093
MAR00579	R00851	2.3.1.15	C00093;C00040	C00010;C00681
MAR00580	R02241	2.3.1.51	C00681;C00040	C00010;C00416
MAR00586	R02030	2.7.8.-	C00269;C00344	MAM01589m;C00055;C00080
MAR00589	R02241	2.3.1.51	C00681;C00040	C00010;C00416
MAR00590	R02241	2.3.1.51	C00681;C00040	C00010;C00416
MAR00591	R02241	2.3.1.51	C00681;C00040	C00010;C00416
MAR00592	R02241	2.3.1.51	C00681;C00040	C00010;C00416
MAR00593	R02241	2.3.1.51	C00681;C00040	C00010;C00416
MAR00594	R02241	2.3.1.51	C00681;MAM01269c	C00010;C00416
MAR00597	R02239	3.1.3.4	C00001;C00416	C00641;C00009
MAR00598	R02239	3.1.3.4	C00001;C00416	C00641;C00009
MAR00599	R02239	3.1.3.4	C00001;C00416	C00641;C00009
MAR00600	R02239	3.1.3.4	C00001;C00416	C00641;C00009
MAR00601	R02239	3.1.3.4	C00001;C00416	C00641;C00009
MAR00602	R02239	3.1.3.4	C00001;C00416	C00641;C00009
MAR00610	R01802	2.7.8.11	C00269;C00137	C00055;C00080;C01194
MAR00613	R01802	2.7.8.11	C00269;C00137	C00055;C00080;C01194
MAR00614	R02057	2.7.8.1	C00641;C00570	C00055;C00080;C00350
MAR00615	R02057	2.7.8.1	C00641;C00570	C00055;C00080;MAM02697c
MAR00616	R02055	4.1.1.65	C00011;MAM02697c	C00080;C02737
MAR00622	R07376	2.7.8.29	C00350;C00065	C00189;C02737
MAR00623	R07377	2.7.8.29	C00157;C00065	C00114;C02737
MAR00627	R02055	4.1.1.65	C00080;C02737	C00011;C00350
MAR00629	R01310	3.1.4.4	C00001;C00157	C00114;C00080;C00416
MAR00630	R01315	3.1.1.4	C00001;C00157	C04230;C00080;C00162
MAR00632	R01318	2.3.1.23	C04230;C00040	C00010;C00157
MAR00633	R02746	3.1.1.5	C04230;C00001	C00080;C00670;C00162
MAR00634	R02114	2.3.1.43	C00187;C00157	C04230;C02530
MAR00635	R01030	3.1.4.2	C00001;C00670	C00114;C00080;C00093
MAR00636	R01021	2.7.1.32	C00002;C00114	C00008;C00080;C00588
MAR00638	R01890	2.7.7.15	C00063;C00080;C00588	C00307;C00013
MAR00640	R01023	2.3.1.6	C00024;C00114	C01996;C00010
MAR00641	R01026	3.1.1.7	C01996;C00001	C00033;C00114;C00080
MAR00642	R02051	3.1.4.4	C00001;C00350	C00189;C00080;C00416
MAR00643	R02053	3.1.1.4	C00001;C00350	C04438;C00080;C00162
MAR00644	R04480	2.3.1.23	C04438;C00040	C00010;C00350
MAR00645	R03416	3.1.1.5	C04438;C00001	C00080;C01233;C00162
MAR00646	R01470	3.1.4.2	C00001;C01233	C00189;C00080;C00093
MAR00647	R00749	4.3.1.7	C00189	C00084;C00080;C00014
MAR00648	R01468	2.7.1.82	C00002;C00189	C00008;C00346;C00080
MAR00649	R06870	3.1.3.75	C00346;C00001	C00189;C00009
MAR00651	R02038	2.7.7.14	C00063;C00346;C00080	C00570;C00013
MAR00653	R02056	2.1.1.17	C00350;C00019	C00080;C01241;C00021
MAR00654	R03424	2.1.1.17	C01241;C00019	C00080;C04308;C00021
MAR00657	R01320	2.1.1.17	C04308;C00019	C00080;C00157;C00021
MAR04627	R02037	2.1.1.103	C00346;C00019	C00080;C01210;C00021
MAR04838	R06868	2.1.1.103	C01210;C00019	C00080;C13482;C00021
MAR04839	R06869	2.1.1.103	C13482;C00019	C00588;C00021
MAR07591	R02756	1.1.1.2	C00006;C00681	C03372;C00080;C00005
MAR07594	R04311	2.5.1.26	C03372;MAM03417x	C03715;C00080;C00162
MAR07601	R04571	1.14.99.19	C04475;C00080;C00005;C00007	C00001;C00006;C04756
MAR07611	R04452	3.1.1.47	C04598;C00001	C04317;C00033;C00080
MAR07612	R04452	3.1.1.47	C04598;C00001	C04317;C00033;C00080
MAR07613	R03437	2.3.1.67	C04317;C00024	C04598;C00010
MAR07755	R01011	2.7.1.29	C00002;C00184	C00008;C00111;C00080
MAR08362	R01023	2.3.1.6	C01996;C00010	C00024;C00114
MAR08421	R01026	3.1.1.7	C01996;C00001	C00033;C00114;C00080
MAR08424	R06871	3.1.3.75	C00001;C00588	C00114;C00009
MAR08518	R04452	3.1.1.47	C04598;C00001	C04317;C00033;C00080
MAR08519	R04452	3.1.1.47	C04598;C00001	C04317;C00033;C00080
MAR08523	R01310	3.1.4.4	C00001;C00157	C00114;C00080;C00416
MAR08525	R01310	3.1.4.4	C00001;C00157	C00114;C00080;C00416
MAR09805	R02591	3.1.4.38	C00001;C00670	C00116;C00080;C00588
MAR00815	R05938	2.4.1.92	C01290;C00203	C06135;C00080;C00015
MAR00816	R05956	2.4.1.62	C06135;C00052	C06136;C00080;C00015
MAR00817	R05957	2.4.99.4	C00128;C06136	C00055;G00125;C00080
MAR00819	R05994	3.2.1.23	C06136;C00001	C06135;C00984
MAR00820	R06003	2.4.99.9	C00128;C06136	C00055;C04911;C00080
MAR00821	R06001	3.2.1.52	C06135;C00001	C01290;C01074
MAR00822	R05958	2.4.99.-	C00128;G00125	C00055;G00126;C00080
MAR00823	R05959	2.4.99.-	C00128;G00125	C00055;C04927;C00080
MAR00824	R05937	2.4.99.9	C00128;C01290	C00055;C04730;C00080
MAR00825	R05999	3.2.1.18	C04730;C00001	C01290;C19910
MAR00827	R05939	2.4.1.92	C04730;C00203	C04884;C00080;C00015
MAR00828	R06004	3.2.1.52	C04884;C00001	C04730;C01074
MAR00829	R05941	2.4.1.62	C04884;C00052	C04911;C00080;C00015
MAR00830	R06010	3.2.1.23	C04911;C00001	C00984;C04884
MAR00837	R05942	2.4.99.4	C00128;C04911	C00055;C04927;C00080
MAR00838	R06253	3.2.1.18	C04927;C00001	C04911;C19910
MAR00839	R05943	2.4.99.-	C00128;C04927	C00055;C06138;C00080
MAR00840	R05945	2.4.99.-	C00128;C04927	C00055;G00128;C00080
MAR00841	R05940	2.4.99.8	C00128;C04730	C00055;C06133;C00080
MAR00842	R05946	2.4.1.92	C06133;C00203	C06134;C00080;C00015
MAR00843	R05948	2.4.1.62	C06134;C00052	C06141;C00080;C00015
MAR00844	R05949	2.4.99.4	C00128;C06141	C00055;C06140;C00080
MAR00845	R05998	3.2.1.18	C06140;C00001	C06141;C19910
MAR00846	R05950	2.4.99.-	C00128;C06140	C00055;C06139;C00080
MAR00847	R05996	3.2.1.18	C06139;C00001	C06140;C19910
MAR00848	R05951	2.4.99.-	C00128;C06140	C00055;G00129;C00080
MAR00849	R06007	2.4.99.9	C00128;C06135	C00055;C04884;C00080
MAR00850	R06012	3.2.1.18	C04884;C00001	C06135;C19910
MAR00851	R06009	2.4.99.8	C00128;C04884	C00055;C06134;C00080
MAR00852	R06005	2.4.99.8	C00128;C04911	C00055;C06141;C00080
MAR00853	R06000	2.4.99.8	C00128;C04927	C00055;C06140;C00080
MAR00854	R05995	2.4.99.8	C00128;C06138	C00055;C06139;C00080
MAR00855	R05947	2.4.99.8	C00128;C06133	C00055;C06299;C00080
MAR00856	R05952	2.4.1.92	C06299;C00203	G00119;C00080;C00015
MAR00857	R05953	2.4.1.62	G00119;C00052	G00120;C00080;C00015
MAR00801	R05960	2.4.1.228	C01290;C00052	C04737;C00080;C00015
MAR00803	R05961	3.2.1.22	C04737;C00001	C00984;C01290
MAR00805	R05962	2.4.1.79	C04737;C00203	C03272;C00080;C00015
MAR00806	R05962	2.4.1.79	C04737;C00203	C03272;C00080;C00015
MAR00807	R05963	3.2.1.52	C03272;C00001	C04737;C01074
MAR00809	R05964	2.4.1.-	C03272;C00052	G00097;C00080;C00015
MAR00810	R05965	2.4.1.88	C03272;C00203	C00080;C04925;C00015
MAR00811	R05966	3.2.1.49	C00001;C04925	C03272;C01074
MAR00812	R05967	2.4.99.4	C00128;G00097	C00055;G00098
MAR00813	R05968	2.4.1.69	G00097;C00325	C00035;G00099;C00080
MAR00859	R05971	2.4.1.206	C01290;C00043	C00080;C04845;C00015
MAR00860	R06006	2.4.1.86	C04845;C00052	C00080;C04910;C00015
MAR00861	R06153	2.4.99.6	C00128;C04910	G00047;C00055
MAR00862	R06165	2.4.1.65	G00047;C00325	G00048;C00035;C00080
MAR00863	R06155	2.4.1.65	C00325;C04910	G00046;C00035;C00080
MAR00864	R06156	2.4.1.69	C00325;C04910	C00035;C00080;C06131
MAR00865	R06169	2.4.1.87	C04910;C00052	G00038;C00080;C00015
MAR00866	R06170	2.4.1.69	G00038;C00325	C00035;C00080;C06130
MAR00867	R06167	2.4.1.40	C06131;C00203	C00080;G00042;C00015
MAR00868	R06168	2.4.1.37	C06131;C00052	C00080;C06130;C00015
MAR00870	R06162	2.4.1.65	C00325;G00042	G00043;C00035;C00080
MAR00871	R06163	2.4.1.65	C00325;C06131	C00035;C00080;G00045
MAR00873	R06164	2.4.1.65	G00040;C00035;C00080	C00325;C06130
MAR00875	R05977	2.4.1.-	C04845;C00052	C00080;C04922;C00015
MAR00876	R06026	2.4.99.10	C00128;C04922	C00055;C00080;C04936
MAR00877	R06032	2.4.99.8	C00128;C04936	G00064;C00055;C00080
MAR00878	R06075	2.4.1.152	C00325;C04936	C00035;C00080;G00063
MAR00879	R05978	2.4.1.87	C04922;C00052	C00080;G00051;C00015
MAR00880	R06027	2.4.1.69	C00325;G00051	C00035;C00080;G00052
MAR00881	R06029	2.4.1.37	G00055;C00052	C00080;G00052;C00015
MAR00882	R06095	2.4.1.152	C00325;G00055	C00035;C00080;G00056
MAR00883	R06024	2.4.1.69	C00325;C04922	C00035;C00080;G00055
MAR00884	R06187	2.4.1.40	G00055;C00203	C00080;C06132;C00015
MAR00885	R06198	2.4.1.-	C06132;C00052	G00057;C00080;C00015
MAR00886	R06031	2.4.1.69	G00057;C00325	C00035;C00080;G00058
MAR00887	R06197	2.4.1.40	G00058;C00203	C00080;G00059;C00015
MAR00888	R06025	2.4.1.152	C00325;C04922	C00035;C00080;G00060
MAR00889	R05975	2.4.1.149	C04922;C00043	C00080;C04938;C00015
MAR00890	R06033	2.4.1.-	C04938;C00052	C00080;G00067;C00015
MAR00891	R05974	2.4.1.149	G00067;C00043	C00080;G00068;C00015
MAR00892	R06097	2.4.1.-	G00068;C00052	C00080;G00069;C00015
MAR00893	R06039	2.4.1.152	C00325;G00069	G00084;C00035;C00080
MAR00894	R06222	2.4.1.152	G00084;C00325	G00085;C00035;C00080
MAR00895	R06224	2.4.1.152	G00085;C00325	G00086;C00035;C00080
MAR00896	R06038	2.4.1.152	C00325;G00067	C00035;C00080;G00089
MAR00897	R06221	2.4.1.152	C00325;G00089	C00035;C00080;G00090
MAR00898	R06035	2.4.1.69	C00325;G00067	C00035;C00080;G00071
MAR00899	R06076	2.4.1.152	C00325;G00071	G00081;C00035;C00080
MAR00900	R06227	2.4.1.152	G00081;C00325	G00082;C00035;C00080
MAR00901	R06190	2.4.1.37	C00052;G00071	G00083;C00080;C00015
MAR00902	R06193	2.4.1.40	C00203;G00071	G00072;C00080;C00015
MAR00903	R06192	2.4.1.-	G00072;C00052	G00073;C00080;C00015
MAR00904	R06041	2.4.1.69	G00073;C00325	G00074;C00035;C00080
MAR00905	R06191	2.4.1.40	G00074;C00203	C00080;G00075;C00015
MAR00906	R06189	2.4.1.150	G00067;C00043	G00077;C00080;C00015
MAR00907	R06021	2.4.1.-	G00077;C00052	C00080;G00078;C00015
MAR00908	R06085	2.4.1.69	C00325;G00078	C00035;C00080;G04561
MAR00909	R06086	2.4.1.69	C00325;G04561	G00079;C00035;C00080
MAR00910	R06037	2.4.99.10	C00128;G00067	C00055;C00080;G00088
MAR00911	R06230	2.4.1.152	C00325;G00067	C00035;C00080;G00076
MAR00912	R01928	2.4.1.23	C00319;C00052	C00080;C01747;C00015
MAR00787	R01498	3.2.1.45	C01190;C00001	C00195;C00031
MAR00790	R04856	3.1.6.8	C00001;C06125	C02686;C00080;C00059
MAR00792	R04017	2.8.2.11	C02686;C00053	C00080;C00054;C06125
MAR00794	R03404	3.1.6.2	C04555;C00001	C01227;C00080;C00059
MAR00797	R02541	3.1.4.12	C00001;C00550	C00195;C00080;C00588
MAR00804	R05961	3.2.1.52	C04737;C00001	C00984;C01290
MAR00808	R05963	3.2.1.52	C03272;C00001	C04737;C01074
MAR00826	R05999	3.2.1.18	C04730;C00001	C01290;C19910
MAR00832	R06010	3.2.1.23	C04911;C00001	C00984;C04884
MAR00834	R04018	3.2.1.18	C00001;C06128	C02686;C00080;C19910
MAR00915	R03700	2.8.2.11	C00053;C01747	C00080;C00054;C02744
MAR00919	R01500	2.4.1.45	C00195;C00052	C02686;C00080;C00015
MAR00920	R01500	2.4.1.45	C00195;C00052	C02686;C00080;C00015
MAR00921	R01500	2.4.1.45	C00195;C00052	C02686;C00080;C00015
MAR00924	R04016	2.4.1.-	C02686;C00052	C06126;C00080;C00015
MAR00925	R04016	2.4.1.-	C02686;C00052	C06126;C00080;C00015
MAR00926	R03354	2.4.1.-	C01190;C00052	C00080;C01290;C00015
MAR07188	R06623	3.1.4.50	C04248;C00001	C15658;C00080;C00416
MAR08378	R04072	2.4.1.109	C00110;C00080;C02863	C02189;C03862
MAR08379	R05916	2.4.1.198	C01194;C00043	C00080;C01288;C00015
MAR07185	R05916	2.4.1.198	C01194;C00043	C00080;C01288;C00015
MAR08380	R05917	3.5.1.89	C00001;C01288	C04248;C00033
MAR07186	R05917	3.5.1.89	C00001;C01288	C04248;C00033
MAR08381	R05918	2.3.-.-	C04248;C00154	C00010;MAM01964c
MAR07187	R05918	2.3.-.-	C04248;C00154	C00010;MAM01964r
MAR08383	R05919	2.4.1.-	C03862;MAM01964r	C00110;C00080;MAM02483r
MAR08384	R05921	2.4.1.-	C03862;MAM02483r	C00110;C00080;MAM02431r
MAR08385	R05922	2.4.1.-	C03862;MAM02431r	C00110;C00080;MAM02433r
MAR08392	R05920	2.7.-.-	MAM02431r;C00350	C00641;MAM02463r
MAR01979	R02216	1.1.1.145	C00003;C01953	C00080;C00004;MAM02760c
MAR01985	R08206	1.14.99.-	C01176;C00005;C00007	C00280;C00033;C00001;C00006
MAR01987	R08206	1.14.99.-	C01176;C00005;C00007	C00280;C00033;C00001;C00006
MAR01995	R02843	1.14.15.4	C05488;C00080;C00005;C00007	C00735;C00001;C00006
MAR01996	R02836	1.1.1.146	C00735;C00006	MAM01616c;C00080;C00005
MAR01305	R01590	1.14.99.1	C00219;C00007	C05956
MAR01308	R02267	5.3.99.4	C00427	C01312
MAR01312	R02265	5.3.99.3	C00427	C00584
MAR01313	R02268	5.3.99.5	C00427	C02198
MAR01321	R02583	4.2.1.-	C00001;C05953	C00584
MAR01322	R05056	5.3.-.-	C05953	C05955
MAR01323	R05057	5.3.3.9	C05954	C05955
MAR01325	R02264	1.1.1.188	C00003;C00639	C00080;C00004;C00427
MAR01326	R02264	1.1.1.188	C00006;C00639	C00080;C00005;C00427
MAR01327	R02581	1.1.1.184	C00006;C00639	C00080;C00005;C00584
MAR01329	R02684	1.1.1.188	C00080;C00005;C00696	C00006;C00639
MAR01330	R02266	5.3.99.2	C00427	C00696
MAR01346	R09536	3.5.1.99	C00219;C00189	C11695;C00001
MAR01401	R04565	5.3.3.9	C04685	C04686
MAR07598	R04162	3.1.3.4	C05977;C00001	C03201;C00009
MAR07600	R07389	2.7.8.2	C03201;C00307	C05212;C00055;C00080
MAR07602	R04413	2.3.1.23	C04635;C00040	C00010;C04756
MAR07603	R07379	3.1.1.4	C00001;C04756	C04635;C00080;C00162
MAR07604	R07384	2.7.8.1	C03454;C00570	C00055;C00080;C04756
MAR07605	R07385	3.1.4.4	C00001;C04756	C15647;C00189;C00080
MAR07606	R07380	3.1.4.38	C04635;C00001	C15645;C00346;C00080
MAR07607	R07388	3.1.4.39	C04635;C00080;C00001	C15646;C00189
MAR07610	R04321	2.7.8.2	C03820;C00307	C04598;C00055;C00080
MAR07614	R03438	2.3.1.23	C04317;C00040	C05212;C00010
MAR07615	R07387	3.1.1.4	C05212;C00001	C04317;C00080;C00162
MAR07200	R05925	2.4.2.26	C02189;C00190	C00080;C00015;C02399
MAR07202	R05926	2.4.1.133	C00052;C02399	G00155;C00080;C00015
MAR07203	R05927	2.4.1.134	G00155;C00052	C04825;C00080;C00015
MAR07205	R05928	2.4.1.135	C04825;C00167	C04903;C00080;C00015
MAR07206	R05929	2.4.1.174	C04903;C00203	MAM01568g;C00080;C00015
MAR07207	R05930	2.4.1.223	C04903;C00043	C00080;MAM02081g;C00015
MAR07217	R04389	5.1.3.17	MAM02082g	MAM02083g
MAR08643	R06728	3.1.1.1	C01416;C00001	C00180;C12448;C00080
MAR08645	R06728	3.1.1.84	C01416;C00001	C00180;C12448;C00080
MAR08648	R06729	3.1.1.3	C12448;C00001	C10858;C00080;C00132
MAR01581	R01463	1.14.13.17	C00187;C00080;C00005;C00007	C03594;C00001;C00006
MAR01584	R04263	1.1.1.181	C03594;C00003	C05455;C00080;C00004
MAR01585	R04264	1.1.1.181	C03594;C00006	C05455;C00080;C00005
MAR01589	R04826	1.14.13.95	C05455;C00080;C00005;C00007	C05457;C00001;C00006
MAR01595	R04817	1.3.1.3	C05457;C00080;C00005	C05453;C00006
MAR01598	R04824	1.1.1.50	C05453;C00080;C00004	C05454;C00003
MAR01599	R04825	1.1.1.50	C05453;C00080;C00005	C05454;C00006
MAR01604	R04807	1.14.13.15	C05454;C00080;C00005;C00007	C05446;C00001;C00006
MAR01605	R04807	1.14.13.15	C05454;C00080;C00005;C00007	C05446;C00001;C00006
MAR01608	R03507	1.14.13.15	C05446;C00003	C01301;C00080;C00004
MAR01609	R03507	1.14.13.15	C05446;C00003	C01301;C00080;C00004
MAR01611	R03506	1.14.13.15	C01301;C00001;C00003	C04722;C00080;C00004
MAR01614	R08761	1.14.13.15	C01301;C00005;C00007	C04722;C00001;C00006
MAR01620	R04507	6.2.1.7	C04722	C04722
MAR01624	R08733	6.2.1.7	C04722;C00002;C00010	C15613;C00020;C00013
MAR01625	R08733	6.2.1.7	C04722;C00002;C00010	C15613;C00020;C00013
MAR01627	R08733	6.2.1.7	C04722;C00002;C00010	C15613;C00020;C00013
MAR01632	R08734	5.1.99.4	C15613	C17343
MAR01642	R04813	4.2.1.107	C05460;C00001	C05450
MAR01646	R04812	1.1.1.35	C05450;C00003	C05467;C00080;C00004
MAR01652	R03719	2.3.1.176	C05467;C00010	C01794;C00100
MAR01660	R07296	3.1.2.27	C01794;C00001	C00695;C00010;C00080
MAR01663	R07296	3.1.2.27	C01794;C00001	C00695;C00010;C00080
MAR01667	R03720	2.3.1.65	C01794;C00245	C00010;C05122
MAR01668	R03720	2.3.1.65	C01794;C00245	C00010;C05122
MAR01670	R03718	2.3.1.65	C01794;C00037	C00010;C01921
MAR01673	R04817	1.3.1.3	C05455;C00080;C00005	C05451;C00006
MAR01676	R04819	1.1.1.213	C05451;C00080;C00005	C05452;C00006
MAR01678	R04818	1.1.1.50	C05451;C00080;C00004	C05452;C00003
MAR01684	R04805	1.1.1.1	C05445;C00080;C00004	C05444;C00003
MAR01692	R04506	1.2.1.3	C05445;C00001;C00003	C04554;C00080;C00004
MAR01693	R08760	1.14.13.15	C05445;C00005;C00007	C04554;C00001;C00006
MAR01697	R08738	6.2.1.28	C04554;C00002;C00010	C04644;C00020;C00013
MAR01699	R08738	6.2.1.28	C04554;C00002;C00010	C04644;C00020;C00013
MAR01700	R08738	6.2.1.28	C04554;C00002;C00010	C04644;C00020;C00013
MAR01703	R08739	5.1.99.4	C04644	C17346
MAR01706	R04809	4.2.1.107	C05447;C00001	C05448
MAR01708	R04810	4.2.1.107	C05448;C00003	C05449;C00080;C00004
MAR01710	R04811	2.3.1.176	C05449;C00010	C05337;C00100
MAR01716	R03974	3.1.2.2	C05337;C00001	C02528;C00010;C00080
MAR01718	R03974	3.1.2.2	C05337;C00001	C02528;C00010;C00080
MAR01720	R08745	2.3.1.65	C05337;C00245	C00010;C05465
MAR01722	R08744	2.3.1.65	C05337;C00037	C00010;C05466
MAR01723	R08745	2.3.1.65	C05337;C00245	C00010;C05465
MAR01726	R08743	6.2.1.7	C00002;C02528;C00010	C00020;C05337;C00013
MAR01727	R08743	6.2.1.7	C00002;C02528;C00010	C00020;C05337;C00013
MAR01735	R07207	1.14.13.98	C00187;C00080;C00005;C00007	C13550;C00001;C00006
MAR01762	R01452	1.14.13.15	C00187;C00080;C00005;C00007	MAM00625m;C00001;C00006
MAR01765	R07372	1.14.13.100	MAM00625c;C00080;C00005;C00007	C06341;C00001;C00006
MAR01777	R07209	1.14.13.100	MAM00619r;C00080;C00005;C00007	MAM01447r;C00001;C00006
MAR01784	R08505	1.14.99.38	C00187;C00080;C00005;C00007	C06340;C00001;C00006
MAR01785	R08505	1.14.99.38	C00187;C00080;C00005;C00007	C06340;C00001;C00006
MAR01786	R08505	1.14.99.38	C00187;C00080;C00005;C00007	C06340;C00001;C00006
MAR01797	R07372	1.14.13.-	C06340;C00080;C00005;C00007	C06341;C00001;C00006
MAR01798	R07372	1.14.13.-	C06340;C00080;C00005;C00007	C06341;C00001;C00006
MAR01800	R07372	1.14.13.15	C06341;C00080;C00005;C00007	MAM00761m;C00001;C00006
MAR01802	R04807	1.14.13.-	C05454;C00080;C00005;C00007	C05446;C00001;C00006
MAR01803	R03507	1.14.13.15	C01301;C00080;C00004	C05446;C00003
MAR01806	R03507	1.14.13.15	C01301;C00080;C00004	C05446;C00003
MAR01834	R04486	3.5.1.24	C04483;C00037;C00080	C05464;C00001
MAR01838	R07206	1.14.13.97	C00080;C03990;C00005;C00007	C00001;C15517;C00006
MAR01843	R03987	2.8.2.14	C00053;C02592	C00080;C00054;C03642
MAR03908	R00893	1.13.11.20	C00097;C00007	C00606;C00080
MAR03910	R02466	4.1.1.15	C00606;C00080	C00011;C00519
MAR03911	R01681	1.8.1.3	C00080;C00004;C00245	C00001;C00519;C00003
MAR04679	R02467	1.13.11.19	C01678;C00007	C00080;C00519
MAR08065	R01682	4.1.1.15	C00080;C00506	C00011;C00245
MAR01848	R02794	6.2.1.7	C00002;C00695;C00010	C00020;C01794;C00013
MAR08264	R06162	2.4.1.65	C00325;G00042	G00043;C00035;C00080
MAR08268	R06162	2.4.1.65	C00325;C06130	MAM01859g;C00035;C00080
MAR08275	R05971	2.4.1.206	C01290;C00043	C00080;C04845;C00015
MAR08276	R06006	2.4.1.-	C04845;C00052	C00080;C04910;C00015
MAR08288	R06197	2.4.1.40	G00058;C00203	C00080;G00059;C00015
MAR08291	R06035	2.4.1.69	C00325;G00067	C00035;C00080;G00071
MAR08306	R06097	2.4.1.-	G00068;C00052	C00080;G00069;C00015
MAR08316	R06189	2.4.1.150	G00067;C00043	G00077;C00080;C00015
MAR08326	R06075	2.4.1.-	C00325;C04936	C00035;C00080;G00063
MAR08327	R06032	2.4.99.-	C00128;C04936	G00064;C00055;C00080
MAR08332	R06038	2.4.1.-	C00325;G00067	C00035;C00080;G00089
MAR08334	R06230	2.4.1.-	C00325;G00067	C00035;C00080;G00076
MAR08337	R06037	2.4.99.10	C00128;G00067	C00055;C00080;G00088
MAR00712	R00267	1.1.1.42	C00311;C00006	C00026;C00011;C00005
MAR03992	R00100	1.6.2.2	C00996;C00004	C00999;C00080;C00003
MAR04228	R02665	1.13.11.6	C00632;C00007	C04409;C00080
MAR04251	R03348	2.4.2.19	C00080;C00119;C03722	C00011;C01185;C00013
MAR04252	R03346	3.1.3.5	C00001;C01185	C05841;C00009
MAR04254	R01724	2.4.2.11	C00080;C00253;C00119	C01185;C00013
MAR04255	R03004	3.6.1.22	C00857;C00001	C00020;C00080;C01185
MAR04257	R03005	2.7.7.1	C00002;C00080;C01185	C00857;C00013
MAR04259	R02322	3.5.1.42	C00001;C00455	C00080;C00014;C01185
MAR04260	R00257	6.3.5.1	C00002;C00857;C00064;C00001	C00020;C00025;C00080;C00003;C00013
MAR04261	R00189	6.3.5.1	C00002;C00857;C00014	C00020;C00003;C00013
MAR04262	R01271	2.4.2.12	C00080;C00153;C00119	C00455;C00013
MAR04268	R00104	2.7.1.23	C00002;C00003	C00008;C00080;C00006
MAR04269	R00104	2.7.1.23	C00002;C00003	C00008;C00080;C00006
MAR04270	R00118	3.1.3.2	C00001;C00006	C00003;C00009
MAR04271	R00112	1.6.1.1	C00004;C00006;C00080	C00080;C00003;C00005
MAR04276	R03005	2.7.7.1	C00002;C00080;C01185	C00857;C00013
MAR04278	R00189	6.3.5.1	C00002;C00857;C00014	C00020;C00003;C00013
MAR04662	R02295	2.4.2.1	C05841;C00009	C00080;C00253;C00620
MAR07142	R00102	3.2.2.5	C00001;C00003	C00301;C00080;C00153
MAR07143	R00102	3.2.2.5	C00001;C00003	C00301;C00080;C00153
MAR07623	R00555	2.4.2.31	C00613;C00003	C16011;C00080;C00153
MAR07625	R00555	2.4.2.31	C00613;C00001;C00003	C00017;C00080;C01201;C00153
MAR07627	R00119	3.2.2.5	C00001;C00006	C03246;C00080;C00153
MAR07676	R01269	2.1.1.1	C00153;C00019	C02918;C00021
MAR07677	R04085	1.2.3.1	C02918;C00001;C00007	C00080;C00027;C05843
MAR07678	R08408	1.2.3.1	C02918;C00001;C00007	C00080;C00027;C05842
MAR08788	R00119	3.2.2.5	C00001;C00006	C03246;C00080;C00153
MAR03871	R00130	2.7.1.24	C00002;C00882	C00008;C00010;C00080
MAR04058	R00130	2.7.1.24	C00002;C00882	C00008;C00010;C00080
MAR04498	R01623	3.1.4.14	C00229;C00001	C03688;C00080;C01134
MAR04499	R01623	3.1.4.14	C00080;C03688;C01134	C00001;C00229
MAR04500	R01625	2.7.8.-	C03688;C00010	C00229;C00080;C00054
MAR04714	R02971	2.7.1.33	C00002;C00831	C00008;C00080;C01134
MAR04715	R02971	2.7.1.33	C00002;C00831	C00008;C00080;C01134
MAR04716	R02972	4.1.1.30	C00080;C04079	C00011;C00831
MAR04717	R02973	3.5.1.92	C00001;C00831	C01678;C00864
MAR04718	R03018	2.7.1.33	C00002;C00864	C00008;C03492;C00080
MAR04723	R04231	6.3.2.5	C00063;C00097;C03492	C04352;C00055;C00080;C00013
MAR04725	R03269	4.1.1.36	C04352;C00080	C00011;C01134
MAR04727	R03035	2.7.7.3	C00002;C00080;C01134	C00882;C00013
MAR04730	R04391	2.7.1.33	C04352;C00008;C00080	C00002;C04079
MAR04731	R04391	2.7.1.33	C04352;C00008;C00080	C00002;C04079
MAR04732	R03036	3.6.1.9	C00882;C00001	C00020;C00080;C01134
MAR04733	R03269	4.1.1.36	C04352;C00080	C00011;C01134
MAR04734	R03035	2.7.7.3	C00002;C00080;C01134	C00882;C00013
MAR04308	R00840	5.5.1.4	C01177	C00092
MAR06539	R01184	1.13.99.1	C00137;C00007	C00191;C00080;C00001
MAR06540	R01185	3.1.3.25	C00001;C01177	C00137;C00009
MAR06542	R03362	2.7.1.137	C00002;C01194	C04549;C00008;C00080
MAR06543	R03363	3.1.3.64	C04549;C00001	C01194;C00009
MAR06544	R05802	2.7.1.150	C04549;C00002	C11556;C00008;C00080
MAR06546	R03361	2.7.1.67	C00002;C01194	C01277;C00008;C00080
MAR06547	R03361	3.1.3.-	C01277;C00001	C01194;C00009
MAR06548	R05795	2.7.1.154	C01277;C00002	C11554;C00008;C00080
